1	82	8cf07265	efb7db0e
0		9684fd4d	4c2bc594
1	3	87552397	207b2d81
0	1	8cf07265	08d6d899
0	1	05db9164	d833535f
0	3	05db9164	80e26c9b
0	1	68fd1e64	8ab240be
0		05db9164	fe5f56f0
0		05db9164	38a947a1
0	1	05db9164	0468d672
1		68fd1e64	d4be07ad
0		05db9164	9e5ce894
0		05db9164	52d631d9
0		be589b51	38d50e09
0		68fd1e64	f0cf0024
0		05db9164	08d6d899
0		05db9164	2ae0a573
0		ff004ae3	637af2df
0	0	05db9164	e9ac66c5
0	0	05db9164	404660bb
0	0	05db9164	421b43cd
0		be589b51	4c2bc594
1	16	05db9164	1cfdf714
0	0	05db9164	ae46a29d
0		05db9164	38a947a1
1		68fd1e64	38a947a1
1	1	05db9164	bce95927
1	0	05db9164	558b4efb
0	5	05db9164	9e5ce894
0	1	75ac2fe6	0468d672
0	4	05db9164	4f25e98b
0		5a9ed9b0	2705da39
0	0	05db9164	38a947a1
0		ae82ea21	4c2bc594
0		b455c6d7	bce95927
0		68fd1e64	efb7db0e
0	1	05db9164	848d7b04
0	0	68fd1e64	4f25e98b
0		9a89b36c	1cfdf714
0	0	17f69355	287130e0
0	0	05db9164	083aa75b
0		68fd1e64	dd8c896e
0	0	9a89b36c	0b8e9caf
0		5a9ed9b0	38a947a1
0	14	287e684f	5b7b33dc
0		05db9164	38a947a1
0		be589b51	4f25e98b
1		05db9164	38a947a1
1	0	5a9ed9b0	26a88120
0	0	87552397	09e68b86
1	9	05db9164	e77e5e6e
0	0	05db9164	287130e0
0	2	68fd1e64	4c2bc594
1	31	05db9164	08d6d899
0	1	68fd1e64	d833535f
0		05db9164	bce95927
1	0	05db9164	9e5ce894
0		be589b51	4c2bc594
0	0	8cf07265	a796837e
0		05db9164	558b4efb
1	0	68fd1e64	9819deea
1		68fd1e64	38a947a1
0	1	f473b8dc	9a82ab91
1	2	05db9164	c1384774
0		05db9164	d833535f
0	0	68fd1e64	b46aceb6
0		05db9164	39dfaa0d
0		5ebc3192	09e68b86
0		05db9164	38a947a1
0		05db9164	d833535f
0	4	be589b51	4f25e98b
0		05db9164	6887a43c
1	0	05db9164	942f9a8d
0	29	05db9164	59ab477c
0		39af2607	26a88120
0		05db9164	beea1002
1	6	87552397	58e67aaf
1	2	5a9ed9b0	9b25e48b
0		05db9164	38a947a1
1	20	8cf07265	5dac953d
1	2	05db9164	e112a9de
0	10	05db9164	421b43cd
0		be589b51	4c2bc594
0	0	05db9164	4c2bc594
0	0	05db9164	2705da39
0		05db9164	09e68b86
0	0	05db9164	26a88120
0	12	b455c6d7	38a947a1
0		05db9164	80e26c9b
0		241546e0	08d6d899
0		05db9164	4f25e98b
0		68fd1e64	38a947a1
0		05db9164	e5fb1af3
0	6	8cf07265	207b2d81
0	2	05db9164	e5fb1af3
1		68fd1e64	38a947a1
0		05db9164	cbac4677
0		05db9164	08d6d899
0	0	05db9164	38a947a1
1		05db9164	38a947a1
0	0	241546e0	26ece8a8
0	1	68fd1e64	09e68b86
0	0	5a9ed9b0	4c2bc594
0	0	05db9164	38a947a1
0	0	68fd1e64	d833535f
0	0	05db9164	d833535f
0		05db9164	71ca0a25
1	2	68fd1e64	207b2d81
0	0	68fd1e64	c44e8a72
0	0	68fd1e64	80e26c9b
0	0	9a89b36c	1cfdf714
0		05db9164	80e26c9b
0		68fd1e64	0a519c5c
0		05db9164	80e26c9b
1	0	68fd1e64	09e68b86
0		68fd1e64	8cc9c66e
1		05db9164	38a947a1
0	2	05db9164	09e68b86
0	0	05db9164	9a82ab91
0	26	05db9164	38a947a1
0	0	05db9164	68b3edbf
1		05db9164	80e26c9b
0	0	68fd1e64	38a947a1
0	0	05db9164	09e68b86
0		68fd1e64	537e899b
0	0	5a9ed9b0	e5fb1af3
0	0	68fd1e64	4c2bc594
0		68fd1e64	38a947a1
0	0	68fd1e64	f0cf0024
0	0	39af2607	e18b1e61
0		5a9ed9b0	80e26c9b
1	30	68fd1e64	e5fb1af3
0	2	05db9164	09e68b86
1	0	05db9164	38d50e09
0		05db9164	80e26c9b
0		05db9164	68aede49
0	6	8cf07265	c5c1d6ae
1	3	05db9164	80e26c9b
0	1	8cf07265	38a947a1
0	0	68fd1e64	287130e0
0		05db9164	1612be27
1	0	05db9164	d833535f
0	3	05db9164	c44e8a72
1		8cf07265	80e26c9b
0	3	68fd1e64	09e68b86
0		68fd1e64	08d6d899
1	4	05db9164	4f25e98b
1	88	05db9164	1cfdf714
0	1	05db9164	a0e12995
0		05db9164	d833535f
1	0	45cb84c9	9b25e48b
1	1	36a5b3ff	e5fb1af3
0	0	05db9164	39dfaa0d
0	3	be589b51	58e67aaf
1	0	05db9164	3df44d94
0		05db9164	0a519c5c
0	1	05db9164	c44e8a72
0		8cf07265	c8687797
1		5bfa8ab5	71b67965
0	0	5a9ed9b0	d833535f
0	4	05db9164	0d6ad090
1	6	05db9164	1cfdf714
0		05db9164	38d50e09
0		05db9164	d833535f
0	0	68fd1e64	421b43cd
0		87552397	38a947a1
1	4	05db9164	08d6d899
0		05db9164	fc1fa80d
0		05db9164	8084ee93
0		05db9164	e77e5e6e
0	64	05db9164	38a947a1
0	0	5a9ed9b0	ef69887a
0		05db9164	0acbc0bb
0	0	be589b51	09e68b86
0		05db9164	b961056b
0		5a9ed9b0	4f25e98b
0		05db9164	58e67aaf
0		87552397	09e68b86
0	0	5bfa8ab5	e77e5e6e
1	0	5a9ed9b0	0a519c5c
1	0	5a9ed9b0	6887a43c
0	5	05db9164	38a947a1
0	3	a86f8721	38a947a1
1	1	5a9ed9b0	26a88120
1		8cf07265	54eacbff
1	9	05db9164	2c16a946
0		8cf07265	38d50e09
0		5a9ed9b0	e3db0bac
0	0	8cf07265	c76014f5
0	0	be589b51	db2905e6
0		68fd1e64	78ccd99e
0	0	68fd1e64	80e26c9b
0		68fd1e64	083aa75b
0	0	f473b8dc	d833535f
0	0	05db9164	287130e0
0		05db9164	e112a9de
1		4a4e85c4	270cc1b8
1	1	05db9164	287130e0
1		68fd1e64	942f9a8d
0		ae82ea21	38d50e09
0	0	5a9ed9b0	4c2bc594
0		05db9164	e77e5e6e
1	12	05db9164	9819deea
1		05db9164	09e68b86
1	6	05db9164	8b0005b7
0	1	05db9164	4c2bc594
0		05db9164	b56822db
0		68fd1e64	38a947a1
0		5a9ed9b0	09e68b86
1	70	05db9164	6887a43c
0	0	05db9164	7cd19acc
1	4	68fd1e64	270cc1b8
0		05db9164	09e68b86
1		8cf07265	4c2bc594
0		8cf07265	ae46a29d
0		05db9164	d833535f
0		05db9164	bdaedcf5
0	0	be589b51	d833535f
0		68fd1e64	38a947a1
1		8cf07265	b80912da
0		05db9164	9819deea
1	1	05db9164	09e68b86
0	13	05db9164	89ddfee8
0	0	68fd1e64	064c8f31
0	4	05db9164	62e9e9bf
1	0	5a9ed9b0	09e68b86
0	0	05db9164	5dac953d
1	1	5bfa8ab5	09e68b86
0	0	05db9164	512fdf0c
0		05db9164	56273427
0		87552397	4c2bc594
0	0	05db9164	09e68b86
0		5a9ed9b0	0b8e9caf
0	1	5a9ed9b0	38a947a1
0		05db9164	86d4fccc
0	2	8cf07265	80e26c9b
0		05db9164	e5fb1af3
0		68fd1e64	38a947a1
0	0	05db9164	26a88120
0	0	05db9164	3e4b7926
0	8	68fd1e64	26a88120
0	1	05db9164	38a947a1
1	0	05db9164	38a947a1
1		241546e0	38a947a1
1	1	05db9164	a796837e
0		c512b859	bdaedcf5
0		68fd1e64	d833535f
0		5a9ed9b0	6e638bbc
0	0	05db9164	d833535f
0	0	68fd1e64	f0cf0024
0		05db9164	8084ee93
0		8cf07265	26a88120
1		05db9164	80e26c9b
0	5	05db9164	80e26c9b
0	1	41edac3d	09e68b86
0	0	68fd1e64	0a519c5c
0	2	b455c6d7	80e26c9b
0		68fd1e64	09e68b86
0		cf1f182b	38d50e09
0		68fd1e64	4c2bc594
0		05db9164	0a519c5c
1	0	05db9164	a796837e
1	1	05db9164	8f5b4275
0		05db9164	d833535f
0	2	05db9164	38a947a1
0	0	7e5c2ff4	0a519c5c
0		05db9164	a796837e
0		68fd1e64	38a947a1
0	0	68fd1e64	a796837e
1	0	05db9164	6c713117
0		05db9164	287130e0
0	0	68fd1e64	8084ee93
0		39af2607	4d554e60
0	0	05db9164	78ccd99e
0	0	68fd1e64	c1384774
0	29	68fd1e64	09e68b86
0	0	05db9164	0a519c5c
0	2	87552397	4f25e98b
0		5a9ed9b0	f6f4fe4b
0		05db9164	0a519c5c
0	1	05db9164	80e26c9b
0	0	9a89b36c	028bd518
0	1	68fd1e64	d833535f
0	0	05db9164	4f25e98b
0		68fd1e64	68b3edbf
0		05db9164	b78edce9
0		05db9164	4f25e98b
0	0	f434fac1	c44e8a72
1	0	b455c6d7	2705da39
0	0	68fd1e64	d833535f
0		68fd1e64	d833535f
1	0	241546e0	d833535f
0	20	68fd1e64	854a10a0
0		05db9164	ae46a29d
0	0	05db9164	9bf4fe35
0		05db9164	bc84a2bc
0		9a89b36c	38a947a1
0		5a9ed9b0	95e2d337
0		68fd1e64	38a947a1
1	1	5a9ed9b0	b0d4a6f6
1	24	05db9164	287130e0
0		87552397	95e2d337
0	0	be589b51	0b8e9caf
1	0	05db9164	95e2d337
0	3	05db9164	1cfdf714
0		05db9164	09e68b86
0		05db9164	38a947a1
0	0	5bfa8ab5	9819deea
0		05db9164	f3f84ffb
0	0	8cf07265	e112a9de
1	3	ae82ea21	c5c1d6ae
0	2	5a9ed9b0	efb7db0e
1	3	05db9164	c5c1d6ae
0	0	05db9164	e112a9de
0	4	87552397	b80912da
0	0	f0a33555	68b3edbf
0		05db9164	d833535f
1		05db9164	a0e12995
0	45	05db9164	207b2d81
0	3	68fd1e64	26a88120
0		05db9164	0a519c5c
0		05db9164	ed3ebcd1
0		8a033483	4f25e98b
0	0	05db9164	38a947a1
1	1	05db9164	89ddfee8
0		5a9ed9b0	8ab240be
0		05db9164	942f9a8d
0		68fd1e64	58e67aaf
0	0	be589b51	08c2f5df
0		68fd1e64	6887a43c
1	3	87552397	403ea497
0	7	68fd1e64	80e26c9b
0		05db9164	0a519c5c
0		05db9164	58e67aaf
0	0	05db9164	39dfaa0d
0		05db9164	09e68b86
0		68fd1e64	0a519c5c
0	2	68fd1e64	d833535f
0	1	5a9ed9b0	1cfdf714
1		68fd1e64	38a947a1
0		8cf07265	3f0d3f28
0	0	f473b8dc	80e26c9b
1		8cf07265	38a947a1
0		68fd1e64	30416b0f
0	1	05db9164	f9875f50
0	0	05db9164	80e26c9b
0	0	5a9ed9b0	421b43cd
0		68fd1e64	39dfaa0d
0	0	05db9164	287130e0
1		5a9ed9b0	38a947a1
0	6	68fd1e64	38a947a1
0	0	68fd1e64	ae46a29d
0		5a9ed9b0	298d0556
0		5a9ed9b0	8084ee93
0		68fd1e64	c8687797
0		8cf07265	942f9a8d
1	0	05db9164	0b8e9caf
0		68fd1e64	f988e09a
0		8c6ba407	8cc9c66e
0	2	05db9164	09e68b86
0		be589b51	90081f33
0		05db9164	942f9a8d
0	0	05db9164	78ccd99e
0	7	68fd1e64	38a947a1
0		05db9164	2c16a946
0		68fd1e64	80e26c9b
0		68fd1e64	a796837e
1	3	05db9164	ef69887a
0		ae82ea21	38a947a1
0		be589b51	80e26c9b
0		68fd1e64	083aa75b
1	0	05db9164	287130e0
0		be589b51	89ddfee8
0		05db9164	38a947a1
0	0	68fd1e64	0a519c5c
0		05db9164	8947f767
0		05db9164	d833535f
0		05db9164	d833535f
0	0	05db9164	bce95927
0	0	be589b51	0acbc0bb
0	2	05db9164	38a947a1
0	0	68fd1e64	e112a9de
0		3c9d8785	a05721f4
0		68fd1e64	287130e0
0	0	05db9164	d79dbf86
0	0	05db9164	5368c225
0		05db9164	1cfdf714
0		39af2607	4c2bc594
0		05db9164	d833535f
0		05db9164	38a947a1
1	0	5a9ed9b0	e6203a55
0	0	5bfa8ab5	e5fb1af3
0	0	287e684f	38a947a1
0		05db9164	d4ef6e5b
0		05db9164	287130e0
0	1	68fd1e64	333137d9
0	0	68fd1e64	4c2bc594
0	0	8cf07265	38a947a1
0		68fd1e64	68aede49
0	18	05db9164	0b8e9caf
1	0	5a9ed9b0	ef69887a
0		68fd1e64	8cc9c66e
0		9a89b36c	d833535f
0	1	68fd1e64	38d50e09
0		8cf07265	d833535f
0	0	68fd1e64	207b2d81
0	0	5bfa8ab5	8947f767
0		05db9164	421b43cd
0	5	8cf07265	bc84a2bc
0	0	68fd1e64	8947f767
0		9a89b36c	4c2bc594
1		05db9164	38a947a1
0	3	05db9164	38a947a1
0	0	05db9164	2a69d406
1		68fd1e64	95e2d337
0	10	5a9ed9b0	0468d672
0		05db9164	bc478804
0	0	05db9164	58e67aaf
0		05db9164	38d50e09
0	1	3b65d647	207b2d81
0	0	05db9164	62e9e9bf
0		68fd1e64	38a947a1
0	0	05db9164	4c2bc594
0		68fd1e64	13f25995
0	0	05db9164	e112a9de
0		68fd1e64	09e68b86
0	0	05db9164	68b3edbf
0		5a9ed9b0	09e68b86
0		05db9164	38a947a1
1		24eda356	38a947a1
1		68fd1e64	f234d60e
0		8cf07265	8ab240be
0	3	65aada8c	09e68b86
0	0	68fd1e64	0a519c5c
0	1	5bfa8ab5	f0cf0024
0	0	05db9164	d833535f
0	0	f473b8dc	80e26c9b
0	0	05db9164	2a69d406
0	1	05db9164	38a947a1
0	3	05db9164	8f5b4275
1	1	05db9164	e77e5e6e
0	0	68fd1e64	287130e0
0		05db9164	09e68b86
0		05db9164	5368c225
0		05db9164	09e68b86
0		8cf07265	80e26c9b
0	33	05db9164	78ccd99e
1		5bfa8ab5	38a947a1
1	1	05db9164	95e2d337
0		05db9164	3df44d94
1	0	05db9164	58e67aaf
0	0	05db9164	287130e0
0	1	68fd1e64	9819deea
1	3	05db9164	0a519c5c
0		68fd1e64	09e68b86
0		9ac48ebf	333137d9
0		05db9164	38a947a1
0	1	68fd1e64	403ea497
1		5bfa8ab5	b961056b
0		68fd1e64	6582398b
0		05db9164	78c51e9e
0		05db9164	0a519c5c
1		5a9ed9b0	c1384774
0	0	05db9164	5368c225
0		05db9164	c66fca21
0		05db9164	58e67aaf
1	2	5a9ed9b0	6e638bbc
0	7	05db9164	80e26c9b
0	0	5a9ed9b0	d833535f
0	12	68fd1e64	ed3ebcd1
0	1	5a9ed9b0	38d50e09
0		09ca0b81	38d50e09
0		39af2607	38a947a1
1		5a9ed9b0	38a947a1
1		05db9164	95e2d337
0	0	05db9164	e5fb1af3
0		05db9164	80e26c9b
0		05db9164	287130e0
0	3	5a9ed9b0	80e26c9b
0	3	05db9164	09e68b86
0	0	05db9164	d4be07ad
0		8cf07265	09e68b86
0	4	be589b51	80e26c9b
0	0	be589b51	2c16a946
0		05db9164	68aede49
0		68fd1e64	38a947a1
1		05db9164	09e68b86
0	1	05db9164	09e68b86
0	0	1464facd	8947f767
0	0	05db9164	76c475b1
1		05db9164	8e465f4d
0	68	8cf07265	e77e5e6e
0	0	be589b51	09e68b86
0		05db9164	083aa75b
0		05db9164	2c16a946
0		05db9164	4c2bc594
0		05db9164	09e68b86
0	0	68fd1e64	38a947a1
1		05db9164	a796837e
0		68fd1e64	c5fe64d9
0	0	68fd1e64	942f9a8d
0	9	5a9ed9b0	38a947a1
0	9	5a9ed9b0	e112a9de
0		41edac3d	80e26c9b
0		5a9ed9b0	38a947a1
1		fb174e6b	f0cf0024
0	11	05db9164	207b2d81
0		5bfa8ab5	a05721f4
1		8cf07265	784f09f8
0		68fd1e64	09e68b86
0		5a9ed9b0	80e26c9b
0		68fd1e64	39dfaa0d
1	1	05db9164	38a947a1
0		241546e0	d833535f
0	1	05db9164	80e26c9b
0	5	5a9ed9b0	08d6d899
0		05db9164	8c0e1294
1	15	05db9164	38a947a1
0		68fd1e64	38a947a1
0		5a9ed9b0	09e68b86
0		5a9ed9b0	e5fb1af3
0		68fd1e64	68aede49
0		05db9164	78ccd99e
0	0	05db9164	d7988e72
0		05db9164	09e68b86
1		09ca0b81	38a947a1
0	0	05db9164	287130e0
0		8cf07265	e112a9de
0	0	75ac2fe6	9a82ab91
0		ff004ae3	3c53160c
0	0	68fd1e64	09e68b86
0	0	05db9164	8b57fabc
0	0	05db9164	80e26c9b
0		05db9164	7cd19acc
0	0	68fd1e64	f0cf0024
0		5a9ed9b0	4f25e98b
0	0	05db9164	e3a0dc66
0		05db9164	8084ee93
1		05db9164	78ccd99e
0	0	05db9164	0a519c5c
0		be589b51	80e26c9b
0		05db9164	39dfaa0d
0	2	05db9164	5dac953d
0		68fd1e64	3df44d94
0	4	05db9164	4f25e98b
0		05db9164	403ea497
1		05db9164	38a947a1
1		5bfa8ab5	0b8e9caf
1		05db9164	9819deea
0		8cf07265	d833535f
0	0	05db9164	0b8e9caf
0	0	5a9ed9b0	421b43cd
0	45	ae82ea21	287130e0
0	0	be589b51	d57c0709
0	6	05db9164	942f9a8d
0		68fd1e64	39dfaa0d
0	1	05db9164	80e26c9b
1	1	75ac2fe6	1cfdf714
0		05db9164	942f9a8d
0	1	09ca0b81	8947f767
0	0	5a9ed9b0	ef69887a
0	1	ae82ea21	403ea497
0		39af2607	38a947a1
1		5a9ed9b0	2c8c5f5d
0		05db9164	39dfaa0d
0	2	05db9164	1cfdf714
0		05db9164	38a947a1
1	7	05db9164	04e09220
0	0	43b5ce4b	d833535f
0	0	68fd1e64	207b2d81
0	1	05db9164	52edee5f
0	1	be589b51	80e26c9b
0	0	05db9164	2c16a946
0		5a9ed9b0	421b43cd
0		68fd1e64	0468d672
0		5a9ed9b0	c66fca21
0	0	05db9164	58e67aaf
0		87552397	2c2fd77c
0	1	68fd1e64	097e9399
0	0	68fd1e64	08d6d899
0	1	05db9164	287130e0
0	2	9660b97b	38a947a1
0	2	68fd1e64	4f25e98b
0	1	05db9164	ea3a5818
0	4	5a9ed9b0	4f25e98b
0	0	05db9164	287130e0
0		39af2607	08d6d899
1	13	68fd1e64	09e68b86
0	0	ae82ea21	f0cf0024
0		68fd1e64	d833535f
0	0	05db9164	0a519c5c
0	8	05db9164	80e26c9b
1	17	05db9164	80e26c9b
0	3	5a9ed9b0	bfdcfc4a
0		05db9164	68aede49
0	0	05db9164	38a947a1
0	1	439a44a4	38a947a1
0		05db9164	0ca4b7d7
0		5a9ed9b0	0a519c5c
1		05db9164	cb89a94d
1	0	05db9164	e112a9de
1	30	39af2607	89ddfee8
1	8	68fd1e64	26a88120
0		5bfa8ab5	537e899b
0		87552397	9e681c70
0	1	68fd1e64	2c16a946
0	0	05db9164	e112a9de
1	30	09ca0b81	89ddfee8
0	0	5a9ed9b0	38a947a1
0		5a9ed9b0	4f25e98b
0		05db9164	38a947a1
0		09ca0b81	f0cf0024
0		05db9164	d833535f
0	0	05db9164	8084ee93
0	15	68fd1e64	26ece8a8
1		17f69355	95e2d337
0		68fd1e64	8084ee93
1		68fd1e64	e18b1e61
0	4	05db9164	8b57fabc
0	1	05db9164	4f25e98b
0	1	8cf07265	512fdf0c
0	1	05db9164	58e67aaf
0		05db9164	80e26c9b
0	35	8cf07265	9e5ce894
0	0	68fd1e64	08d6d899
1	0	68fd1e64	08d6d899
0	0	05db9164	78ccd99e
0		6ca3af46	09e68b86
0	2	17f69355	207b2d81
1		09ca0b81	38a947a1
0		05db9164	3cb90ca3
1	30	68fd1e64	287130e0
1	1	05db9164	09e68b86
0	0	5a9ed9b0	c44e8a72
0		68fd1e64	4f25e98b
0	0	5a9ed9b0	6887a43c
1		8cf07265	09e68b86
0		05db9164	bdaedcf5
0	0	05db9164	4f25e98b
1	4	68fd1e64	403ea497
0	29	80e4d755	0a519c5c
0	7	05db9164	287130e0
0		05db9164	38a947a1
0		5a9ed9b0	2c16a946
0		17f69355	0a519c5c
0	14	05db9164	e112a9de
0	2	f473b8dc	38a947a1
0		be589b51	8947f767
0	2	05db9164	9b25e48b
0		05db9164	681c0354
0	2	68fd1e64	09e68b86
0	28	68fd1e64	287130e0
0	0	05db9164	ae46a29d
0		8cf07265	59ab477c
0		05db9164	80e26c9b
0	8	05db9164	09e68b86
1		05db9164	fc1fa80d
0	0	68fd1e64	08d6d899
1	0	05db9164	08d6d899
0	4	05db9164	8f5b4275
0		05db9164	8cc9c66e
0		5a9ed9b0	4f25e98b
0	1	561bf9d4	38a947a1
0	0	05db9164	4c2bc594
0	0	05db9164	e18b1e61
0	0	05db9164	3df44d94
1	0	1a5f926e	80e26c9b
0		68fd1e64	90081f33
0		d9baf3a8	8f5b4275
0	4	05db9164	4e8d18ed
0		5a9ed9b0	3ab4d7f5
0	5	68fd1e64	58e67aaf
0		05db9164	14a8f8d6
0	2	be589b51	38d50e09
0	3	05db9164	38a947a1
0		05db9164	38a947a1
0		05db9164	ea3a5818
0	1	05db9164	f0cf0024
0		be589b51	bdaedcf5
1	3	05db9164	d7988e72
0		68fd1e64	e5fb1af3
0	0	05db9164	8cc9c66e
0		05db9164	09e68b86
0	0	05db9164	fc67db1d
0		5a9ed9b0	d833535f
0		68fd1e64	942f9a8d
0	4	5a9ed9b0	e77e5e6e
0		d4b08d58	38d50e09
0	3	05db9164	bfdcfc4a
0	0	68fd1e64	08d6d899
1	6	05db9164	8084ee93
1	0	05db9164	4f25e98b
1	29	68fd1e64	e77e5e6e
0		5bfa8ab5	39dfaa0d
0	0	f473b8dc	421b43cd
0	0	05db9164	9e681c70
0	0	be589b51	d833535f
0		05db9164	08d6d899
0	1	68fd1e64	287130e0
0		05db9164	38a947a1
0		be589b51	90081f33
0		ae82ea21	0a519c5c
0	0	5a9ed9b0	d833535f
0		5a9ed9b0	4c2bc594
0		5bfa8ab5	ed7b1c58
0		68fd1e64	8947f767
0		68fd1e64	38a947a1
0		be589b51	e5857f7e
0		39af2607	0a519c5c
0	0	05db9164	68b3edbf
0	0	68fd1e64	fc1fa80d
0		05db9164	0b8e9caf
1		05db9164	09e68b86
1	24	05db9164	dd8c896e
1		05db9164	0a519c5c
0	0	6ca3af46	333137d9
